ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,provenance,Family_name,Family_level_ID,Language_level_ID,level,lineage
cogu1240,Cogui,South America,10.9485,-73.8043,cogu1240,,MM_cogu1240.tsv,Chibchan,chib1249,cogu1240,language,chib1249/core1252/magd1236/nort3000/arhu1241
colo1256,Tsafiki,South America,-0.21181,-79.2347,colo1256,,OK_colo1256.tsv,Barbacoan,barb1265,colo1256,language,barb1265/caya1244
colu1241,Columbia-Wenatchi,North America,48.217,-118.454,colu1241,,BHR_colu1241.tsv,Salishan,sali1255,colu1241,language,sali1255/inte1241/sout1559
coma1245,Comanche,North America,34.0,-101.0,coma1245,,MM_coma1245.tsv,Uto-Aztecan,utoa1244,coma1245,language,utoa1244/nort2953/numi1242/cent2130
como1259,Comox,North America,49.7233,-124.967,como1259,,BHR_como1259.tsv,Salishan,sali1255,como1259,language,sali1255/coas1325/cent2129
cong1236,Congo Swahili,Africa,-7.2692,27.4196,cong1236,,JLE_cong1236.tsv,Atlantic-Congo,atla1278,cong1236,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/nort3209/coas1317/saba1282/swah1254/momb1256
coos1249,Hanis,North America,43.4413,-124.16,coos1249,,EJ-HPG_coos1249.tsv,Coosan,coos1248,coos1249,language,coos1248
copa1237,Copala Triqui,North America,17.1541,-97.9826,copa1237,,RHE_copa1237.tsv,Otomanguean,otom1299,copa1237,language,otom1299/east2557/amuz1253/mixt1422/triq1251
copt1239,Coptic,Africa,29.472,31.2053,copt1239,,RK_copt1239.tsv,Afro-Asiatic,afro1255,copt1239,language,afro1255/egyp1245
cori1240,Cori,Africa,9.59,8.06,cori1240,,RHE_cori1240.tsv,Atlantic-Congo,atla1278,cori1240,language,atla1278/volt1241/benu1247/benu1248/west2801/nort3184/hyam1246
cors1241,Corsican,Eurasia,41.7,9.25537,cors1241,,MM_cors1241.tsv,Indo-European,indo1319,cors1241,language,indo1319/clas1257/ital1284/lati1262/lati1263/impe1234/roma1334/sout3158/sard1256/cors1242
cosa1234,Cosao,Eurasia,21.616667,101.566667,cosa1234,,MY_cosa1234.tsv,Sino-Tibetan,sino1245,cosa1234,language,sino1245/burm1265/lolo1265/lolo1267/hani1249/biso1244/sila1251
cota1241,Cotabato Manobo,Papunesia,6.39417,124.234,cota1241,,JG_cota1241.tsv,Austronesian,aust1307,cota1241,language,aust1307/mala1545/grea1284/mano1276/cent2255/sout2913/sara1347
cowl1242,Cowlitz,North America,46.4167,-122.917,cowl1242,,BHR_cowl1242.tsv,Salishan,sali1255,cowl1242,language,sali1255/coas1325/tsam1241/inla1265
cree1270,Creek,North America,31.0,-87.5,cree1270,,RHE_cree1270.tsv,Muskogean,musk1252,cree1270,language,musk1252
crim1257,Crimean Tatar,Eurasia,45.0,34.08,crim1257,,NH_crim1257.tsv,Turkic,turk1311,crim1257,language,turk1311/comm1245/kipc1239/west1472/crim1256/crim1259
cros1244,Cross River Mbembe,Africa,6.16926,8.23592,cros1244,,RK_cros1244.tsv,Atlantic-Congo,atla1278,cros1244,language,atla1278/volt1241/benu1247/delt1251/uppe1418/cent2027/east2400/mbem1251
crow1244,Crow,North America,45.368,-107.874,crow1244,,BHR_crow1244.tsv,Siouan,siou1252,crow1244,language,siou1252/core1249/miss1252
cuaa1241,Cua,Eurasia,15.1688,108.431,cuaa1241,,JLA_cuaa1241.tsv,Austroasiatic,aust1305,cuaa1241,language,aust1305/bahn1264
cube1242,Cubeo,South America,1.32382,-70.1939,cube1242,,CB-PE-AS_cube1242.tsv,Tucanoan,tuca1253,cube1242,language,tuca1253/east2698/west2789/cube1243
culi1244,Culina,South America,-8.55268,-70.6648,culi1244,,ML_culi1244.tsv,Arawan,araw1282,culi1244,language,araw1282/madi1262/madi1263
cupe1243,Cupeño,North America,33.3148,-116.515,cupe1243,,CB-PE-AS_cupe1243.tsv,Uto-Aztecan,utoa1244,cupe1243,language,utoa1244/nort2953/cali1246/cupa1239/cahu1263
curr1243,Curripaco,South America,0.69618,-67.5028,curr1243,,SD_curr1243.tsv,Arawakan,araw1281,curr1243,language,araw1281/japu1236/nucl1764/nort3362/bani1258/bani1259
cusc1236,Cusco Quechua,South America,-14.0853,-71.7663,cusc1236,,RHE_cusc1236.tsv,Quechuan,quec1387,cusc1236,language,quec1387/quec1388/quec1389/cusc1235
cuti1242,Kanamarí do Juruá-Japurá-Xeruã-Itaquaí-Jutaí,South America,-6.45399,-68.7678,cuti1242,,RHE_cuti1242.tsv,Katukinan,katu1274,kana1291,dialect,katu1274/kana1291
cypr1248,Cypriot Arabic,Eurasia,35.1674,33.0943,cypr1248,,NB_cypr1248.tsv,Afro-Asiatic,afro1255,cypr1248,language,afro1255/semi1276/west2786/cent2236/arab1394/arab1395/leva1239
czec1258,Czech,Eurasia,49.873398,15.10437,czec1258,,KK_czec1258.tsv,Indo-European,indo1319,czec1258,language,indo1319/clas1257/balt1263/slav1255/west2792/czec1260/czec1261
daai1236,Daai Chin,Eurasia,20.7347,93.7853,daai1236,,JPE-ML_daai1236.tsv,Sino-Tibetan,sino1245,daai1236,language,sino1245/kuki1245/kuki1246/peri1260/sout3160/choi1241/daai1235
daak1235,Da'a Kaili,Papunesia,-1.21051,119.527,daak1235,,MM_daak1235.tsv,Austronesian,aust1307,daak1235,language,aust1307/mala1545/cele1242/kail1255/nort2898/kail1254/comm1248
daas1238,Daasanach,Africa,4.58879,35.9888,daas1238,,JG_daas1238.tsv,Afro-Asiatic,afro1255,daas1238,language,afro1255/cush1243/east2699/lowl1267/sout3055/main1283/omot1245/west2723
dadi1250,Dadibi,Papunesia,-6.65765,144.511,dadi1250,,JLA_dadi1250.tsv,Teberan,tebe1251,dadi1250,language,tebe1251
dagb1246,Dagbani,Africa,9.64745,-0.43227,dagb1246,,NB_dagb1246.tsv,Atlantic-Congo,atla1278,dagb1246,language,atla1278/volt1241/nort3149/gura1261/cent2243/nort2777/bwam1248/otiv1239/nucl1743/gurm1247/west2461/nucl1748/sout3205/mamp1246
dagi1241,Dagik,Africa,10.583,29.9404,dagi1241,,KS_dagi1241.tsv,Narrow Talodi,narr1279,dagi1241,language,narr1279/bura1298/ngil1241
daha1245,Dahalo,Africa,-2.1843,40.37,daha1245,,SVM_daha1245.tsv,Afro-Asiatic,afro1255,daha1245,language,afro1255/cush1243/east2699
daka1243,Dakaka,Papunesia,-16.2696,168.013,daka1243,,JW_daka1243.tsv,Austronesian,aust1307,daka1243,language,aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/cent2269/ambr1240/port1292/port1293
damp1237,Dampelas,Papunesia,0.70234,120.219,damp1237,,RHA_damp1237.tsv,Austronesian,aust1307,damp1237,language,aust1307/mala1545/cele1242/grea1299/tomi1242/sout2925
dana1252,Danau,Eurasia,20.4957,96.998,dana1252,,BHR_dana1252.tsv,Austroasiatic,aust1305,dana1252,language,aust1305/khas1273/pala1352
dand1238,Dandami Maria,Eurasia,18.7475,81.3598,dand1238,,JG_dand1238.tsv,Dravidian,drav1251,dand1238,language,drav1251/sout3133/sout3139/gond1265/sout3234/gene1245/hill1257
dani1285,Danish,Eurasia,54.8655,9.36284,dani1285,,MM_dani1285.tsv,Indo-European,indo1319,dani1285,language,indo1319/clas1257/germ1287/nort3152/nort3160/sout3248
dara1250,Darai,Eurasia,27.8623,84.1357,dara1250,,EJ_dara1250.tsv,Indo-European,indo1319,dara1250,language,indo1319/clas1257/indo1320/indo1321/biha1245/unun9885/kusw1234
dard1243,Dar Daju Daju,Africa,12.1187,18.7996,dard1243,,NH_dard1243.tsv,Dajuic,daju1249,dard1243,language,daju1249/west2501
darg1241,North-Central Dargwa,Eurasia,42.4257,47.4388,darg1241,,NH_darg1241.tsv,Nakh-Daghestanian,nakh1245,darg1241,language,nakh1245/dagh1238/darg1242
darl1243,Paakantyi,Australia,-32.7021,142.695,darl1243,,CB-PE-AS_darl1243.tsv,Pama-Nyungan,pama1250,darl1243,language,pama1250/yarl1237
darm1243,Darma,Eurasia,29.8629,80.5439,darm1243,,JLA_darm1243.tsv,Sino-Tibetan,sino1245,darm1243,language,sino1245/bodi1256/tibe1275/east2777/pith1234/darm1241/darm1242
daur1238,Dagur,Eurasia,48.0,124.0,daur1238,,TWI_daur1238.tsv,Mongolic-Khitan,mong1349,daur1238,language,mong1349/mong1329
dawr1236,Dawro,Africa,6.95,37.0,dawr1236,,JLA_dawr1236.tsv,Ta-Ne-Omotic,gong1255,dawr1236,language,gong1255/omet1238/nort3161/cent2046/dawr1235
daww1239,Dâw,South America,-0.1177,-67.2934,daww1239,,MM_daww1239.tsv,Naduhup,nada1235,daww1239,language,nada1235/east2549
daza1242,Dazaga,Africa,15.7358,15.8517,daza1242,,NP_daza1242.tsv,Saharan,saha1256,daza1242,language,saha1256/west2505/tebu1238
dech1234,Dechang,Eurasia,26.91,98.94,dech1234,,MY_dech1234.tsv,Sino-Tibetan,sino1245,lisu1250,dialect,sino1245/burm1265/lolo1265/lolo1267/nili1235/liso1234/nucl1734/lisu1252/lisu1250/blac1267
defa1248,Defaka,Africa,4.58451,7.50186,defa1248,,RHE_defa1248.tsv,Ijoid,ijoi1239,defa1248,language,ijoi1239
dege1246,Degema,Africa,4.73373,6.80991,dege1246,,EJ_dege1246.tsv,Atlantic-Congo,atla1278,dege1246,language,atla1278/volt1241/benu1247/akpe1249/edoi1239/delt1252/dege1249
dehu1237,Dehu,Papunesia,-20.8892,167.229,dehu1237,,GB_dehu1237.tsv,Austronesian,aust1307,dehu1237,language,aust1307/mala1545/cent2237/east2712/ocea1241/sout3173/newc1243/loya1239
dera1245,Dera (Indonesia),Papunesia,-3.52309,140.947,dera1245,,MD-GR-RSI_dera1245.tsv,Senagi,sena1264,dera1245,language,sena1264
dera1248,Dera (Nigeria),Africa,10.072,12.0256,dera1248,,JG_dera1248.tsv,Afro-Asiatic,afro1255,dera1248,language,afro1255/chad1250/west2785/west2714/west2799/west2715/tang1366
desa1247,Desano,South America,0.58157,-69.4955,desa1247,,CB-PE-AS_desa1247.tsv,Tucanoan,tuca1253,desa1247,language,tuca1253/east2698/west2789/cube1243/yupu1234/siri1280
dhao1237,Dhao,Papunesia,-10.8098,122.658,dhao1237,,KSA_dhao1237.tsv,Austronesian,aust1307,dhao1237,language,aust1307/mala1545/cent2237/cent2245/bima1248/flor1240/sumb1242/hawu1234
dhar1247,Dhargari,Australia,-24.0601,114.847,dhar1247,,CB-PE-AS_dhar1247.tsv,Pama-Nyungan,pama1250,dhar1247,language,pama1250/sout3134/pilb1234/mant1266/wari1270
dhar1248,Dharumbal,Australia,-23.307,150.593,dhar1248,,KS_dhar1248.tsv,Pama-Nyungan,pama1250,dhar1248,language,pama1250/rock1234
dhim1246,Dhimal,Eurasia,26.6283,88.3798,dhim1246,,JLA_dhim1246.tsv,Sino-Tibetan,sino1245,dhim1246,language,sino1245/dhim1245
dibo1245,Dibole,Africa,1.07773,17.2305,dibo1245,,ER_dibo1245.tsv,Atlantic-Congo,atla1278,dibo1245,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/nort3376/rive1266/liko1251
dido1241,Tsez,Eurasia,42.2646,45.8096,dido1241,,NH_dido1241.tsv,Nakh-Daghestanian,nakh1245,dido1241,language,nakh1245/dagh1238/avar1255/tsez1239/west2429
dier1241,Dieri,Australia,-28.1667,138.0,dier1241,,CB-PE-AS_dier1241.tsv,Pama-Nyungan,pama1250,dier1241,language,pama1250/karn1253/cent2016/west2438/pirl1239/dier1240
diga1241,Tawra,Eurasia,28.4993,96.8803,diga1241,,BHR_diga1241.tsv,Sino-Tibetan,sino1245,diga1241,language,sino1245/mish1241
digo1243,Digo,Africa,-4.62101,39.1752,digo1243,,JSA_digo1243.tsv,Atlantic-Congo,atla1278,digo1243,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/nort3209/coas1317/miji1240/miji1238/sout3204
dima1251,Dimasa,Eurasia,25.4198,93.1806,dima1251,,JK-EJ_dima1251.tsv,Sino-Tibetan,sino1245,dima1251,language,sino1245/brah1260/bodo1279/boro1284/dima1253
dime1235,Dime,Africa,6.20951,36.3329,dime1235,,SVM_dime1235.tsv,South Omotic,sout2845,dime1235,language,sout2845
diri1252,Diriku-Shambyu,Africa,-18.1681,20.6678,diri1252,,ML_diri1252.tsv,Atlantic-Congo,atla1278,diri1252,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/njil1234/sout3233/kune1234/kwan1288
dizi1235,Dizin,Africa,6.1405,35.5763,dizi1235,,HH_dizi1235.tsv,Dizoid,dizo1235,dizi1235,language,dizo1235
djam1255,Jaminjung-Ngaliwurru,Australia,-15.0558,130.06,djam1255,,JG_djam1255.tsv,Mirndi,mirn1241,djam1255,language,mirn1241/djam1254
djam1256,Djambarrpuyngu,Australia,-12.021,135.59,djam1256,,MD-GR-RSI_djam1256.tsv,Pama-Nyungan,pama1250,djam1256,language,pama1250/yuul1239/sout3142/sout3149/dhuw1248/east2378
djap1238,Djapu,Australia,-12.879764,136.417978,djap1238,,CB-PE-AS_djap1238.tsv,Pama-Nyungan,pama1250,dhuw1249,dialect,pama1250/yuul1239/sout3142/sout3149/dhuw1248/west2439/dhuw1249
djee1236,Djeebbana,Australia,-12.0133,134.097,djee1236,,JG_djee1236.tsv,Maningrida,mani1293,djee1236,language,mani1293
djeo1235,Djeoromitxí,South America,-12.038,-64.6694,djeo1235,,RHE_djeo1235.tsv,Nuclear-Macro-Je,nucl1710,djeo1235,language,nucl1710/jabu1249
djin1251,Jingulu,Australia,-17.165,133.659,djin1251,,CB-PE-AS_djin1251.tsv,Mirndi,mirn1241,djin1251,language,mirn1241
djin1253,Djinang,Australia,-12.462,134.82,djin1253,,CB-PE-AS_djin1253.tsv,Pama-Nyungan,pama1250,djin1253,language,pama1250/yuul1239/west2440
dobe1238,Dobel,Papunesia,-6.32531,134.638,dobe1238,,KSA_dobe1238.tsv,Austronesian,aust1307,dobe1238,language,aust1307/mala1545/cent2237/cent2245/aruu1241/cent2309/dobe1243
dobu1241,Dobu,Papunesia,-9.63239,150.825,dobu1241,,JG_dobu1241.tsv,Austronesian,aust1307,dobu1241,language,aust1307/mala1545/cent2237/east2712/ocea1241/west2818/papu1253/nucl1744/nort2848/dobu1240
doma1260,Domaaki,Eurasia,36.3258,74.7984,doma1260,,JG_doma1260.tsv,Indo-European,indo1319,doma1260,language,indo1319/clas1257/indo1320/indo1321/indo1322
domm1246,Dom,Papunesia,-6.03737,144.895,domm1246,,JK_domm1246.tsv,Nuclear Trans New Guinea,nucl1709,domm1246,language,nucl1709/cent2120/simb1258/nucl1617/kuma1279
dong1285,Dongxiang,Eurasia,35.5808,103.558,dong1285,,MM_dong1285.tsv,Mongolic-Khitan,mong1349,dong1285,language,mong1349/mong1329/sout2705/shir1260/baoa1237
doro1266,Doromu-Koki,Papunesia,-9.56687,147.986,doro1266,,JLA_doro1266.tsv,Manubaran,manu1261,doro1266,language,manu1261
drun1238,Drung,Eurasia,28.00792,98.49449,drun1238,,JV_drun1238.tsv,Sino-Tibetan,sino1245,drun1238,language,sino1245/nung1293/guno1235
dual1243,Duala,Africa,4.10208,9.61877,dual1243,,ML_dual1243.tsv,Atlantic-Congo,atla1278,dual1243,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/bant1295/sawa1251/dual1244/dual1245
dumb1241,Dumbea,Papunesia,-22.0947,166.531,dumb1241,,HH_dumb1241.tsv,Austronesian,aust1307,dumb1241,language,aust1307/mala1545/cent2237/east2712/ocea1241/sout3173/newc1243/main1286/sout3313/extr1245
dumi1241,Dumi,Eurasia,27.45849,86.75699,dumi1241,,JK_dumi1241.tsv,Sino-Tibetan,sino1245,dumi1241,language,sino1245/hima1249/maha1306/kira1253/west2424/uppe1413
duna1248,Duna,Papunesia,-5.41439,142.475,duna1248,,MD-GR-RSI_duna1248.tsv,,,duna1248,language,
dupa1235,Dupaninan Agta,Papunesia,17.3748,122.188,dupa1235,,HH_dupa1235.tsv,Austronesian,aust1307,dupa1235,language,aust1307/mala1545/nort3238/nort3187
dura1244,Dura,Eurasia,28.173,84.435,dura1244,,JLA_dura1244.tsv,Sino-Tibetan,sino1245,dura1244,language,sino1245/hima1249/maha1306/kham1285
duru1236,Duruwa,Eurasia,19.0534,82.4881,duru1236,,JK_duru1236.tsv,Dravidian,drav1251,duru1236,language,drav1251/cent2227/parj1243
dusn1237,Dusner,Papunesia,-2.73859,134.391,dusn1237,,SR_dusn1237.tsv,Austronesian,aust1307,dusn1237,language,aust1307/mala1545/cent2237/east2712/sout2850/sout3229/cend1238/biak1249
dutc1256,Dutch,Eurasia,52.0,5.0,dutc1256,,RHE_dutc1256.tsv,Indo-European,indo1319,dutc1256,language,indo1319/clas1257/germ1287/nort3152/west2793/macr1270/midd1347/mode1257/glob1241
duun1241,Duungidjawu,Australia,-25.3987,152.345,duun1241,,CB-PE-AS_duun1241.tsv,Pama-Nyungan,pama1250,waka1274,dialect,pama1250/sout3135/nort3154/waka1283/west2808/waka1274
dyan1250,Dyangadi,Australia,-30.8469,152.602,dyan1250,,JG_dyan1250.tsv,Pama-Nyungan,pama1250,dyan1250,language,pama1250/macl1239
dyir1250,Dyirbal,Australia,-17.4516,145.544,dyir1250,,CB-PE-AS_dyir1250.tsv,Pama-Nyungan,pama1250,dyir1250,language,pama1250
dyul1238,Dyula,Africa,10.4536,-4.72007,dyul1238,,JSA_dyul1238.tsv,Mande,mand1469,dyul1238,language,mand1469/west2780/mand1431/cent2047/mand1432/mand1433/mand1434/mand1435/east2425
dzao1238,Dzao Min,Eurasia,24.9754,112.326,dzao1238,,MY_dzao1238.tsv,Hmong-Mien,hmon1336,dzao1238,language,hmon1336/mien1242
dzon1239,Dzongkha,Eurasia,27.410786,89.581604,dzon1239,,JG_dzon1239.tsv,Sino-Tibetan,sino1245,dzon1239,language,sino1245/bodi1256/bodi1257/oldm1245/tibe1276/late1253/sout3217/dzon1238/nucl1307
east1236,Eastern Katu,Eurasia,15.8553,107.644,east1236,,BHR_east1236.tsv,Austroasiatic,aust1305,east1236,language,aust1305/katu1271/katu1272/nucl1297
east2330,Eastern Lawa,Eurasia,19.0136,98.7613,east2330,,TWE-LH_east2330.tsv,Austroasiatic,aust1305,east2330,language,aust1305/khas1273/pala1352/east2331/waic1245/wala1271/lawa1256
east2332,Eastern Bru,Eurasia,17.1311,105.671,east2332,,JLA_east2332.tsv,Austroasiatic,aust1305,east2332,language,aust1305/katu1271/west1492/brou1236/east2783
east2333,Eastern Mnong,Eurasia,12.3939,108.354,east2333,,JG_east2333.tsv,Austroasiatic,aust1305,east2333,language,aust1305/bahn1264/sout2690/mnon1258/mnon1259
east2342,Eastern Kayah,Eurasia,19.8939,98.3359,east2342,,BHR_east2342.tsv,Sino-Tibetan,sino1245,east2342,language,sino1245/kare1337/cent1999/kaya1337/kaya1317
east2343,Melamchi Yolmo,Eurasia,27.9212,85.6289,east2343,,JV_east2343.tsv,Sino-Tibetan,sino1245,hela1238,dialect,sino1245/bodi1256/bodi1257/oldm1245/tibe1276/late1253/cent2346/sout3216/kyir1235/yolm1234/hela1238
east2379,Eastern Arrernte,Australia,-23.3583,135.046,east2379,,CB-PE-AS_east2379.tsv,Pama-Nyungan,pama1250,east2379,language,pama1250/aran1266/aran1267/aran1263
east2440,East Makian,Papunesia,0.07337,127.423,east2440,,MD-GR-RSI_east2440.tsv,Austronesian,aust1307,east2440,language,aust1307/mala1545/cent2237/east2712/sout2850/sout3229/raja1255/sout3231/east2439
east2443,East Ambae,Papunesia,-15.3523,167.89,east2443,,JC_east2443.tsv,Austronesian,aust1307,east2443,language,aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/nort3205/amba1270
east2447,East Futuna,Papunesia,-14.278717,-178.137222,east2447,,GB_east2447.tsv,Austronesian,aust1307,east2447,language,aust1307/mala1545/cent2237/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485
east2449,East Polynesian,,,,east2449,,HS_east2449.tsv,Austronesian,aust1307,east2449,family,aust1307/mala1545/cent2237/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/nort3246/solo1260/cent2298
east2485,Eastern Penan,Papunesia,4.5915,114.584,east2485,,JG_east2485.tsv,Austronesian,aust1307,east2485,language,aust1307/mala1545/nort3253/nort3171/keny1280/lowl1270/west2875/pena1271
east2516,East Kewa,Papunesia,-6.32989,143.931,east2516,,ER-EJ_east2516.tsv,Nuclear Trans New Guinea,nucl1709,east2516,language,nucl1709/enga1254/kewa1249/anga1291/anga1313/kewa1250/sout3252
east2545,Eastern Pomo,North America,38.5647,-122.586,east2545,,HJH_east2545.tsv,Pomoan,pomo1273,east2545,language,pomo1273/russ1265
east2555,Eastern Bolivian Guaraní,South America,-20.42,-63.37,east2555,,JM_east2555.tsv,Tupian,tupi1275,east2555,language,tupi1275/mawe1252/awet1245/tupi1276/sout3271/tupi1277/tupi1283/chir1295
east2556,Eastern Highland Otomi,North America,20.5991,-98.0978,east2556,,VG_east2556.tsv,Otomanguean,otom1299,east2556,language,otom1299/west2783/otop1241/otop1242/otom1297/otom1300/east2737
east2563,Eastern Cham,Eurasia,11.2853,108.49,east2563,,MD-GR-RSI_east2563.tsv,Austronesian,aust1307,east2563,language,aust1307/mala1545/mala1536/nort3170/cham1327/cham1330/coas1305/cham1328
east2690,Eastern Egyptian Bedawi Arabic,Eurasia,29.6742,33.6113,east2690,,SPE_east2690.tsv,Afro-Asiatic,afro1255,east2690,language,afro1255/semi1276/west2786/cent2236/arab1394/arab1395/egyp1251
east2694,Eastern Subanen,Papunesia,8.2475,123.5234,east2694,,KSA_east2694.tsv,Austronesian,aust1307,east2694,language,aust1307/mala1545/grea1284/suba1253/nucl1726/east2769
east2773,Eastern Newari,Eurasia,27.576985,86.033964,east2773,,JK-EJ_east2773.tsv,Sino-Tibetan,sino1245,east2773,language,sino1245/hima1249/maha1306/newa1245/newa1247
east2782,Eastern Kikongo,Africa,-5.25,15.5,east2782,,JV_east2782.tsv,Atlantic-Congo,atla1278,east2782,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/west2968/nzad1235/lwer1234/ding1244/loan1238/klce1234/kiko1235/nucl1804/kiko1234/kamb1321/kila1239/sout3249/sout3353
east2851,Eastern Geshiza,Eurasia,31.1026,101.72,east2851,,JV_east2851.tsv,Sino-Tibetan,sino1245,horp1239,dialect,sino1245/burm1265/naqi1236/qian1263/rgya1241/horp1241/horp1240/horp1239/gesh1238
egaa1242,Ega,Africa,5.56081,-5.41732,egaa1242,,RHE_egaa1242.tsv,Atlantic-Congo,atla1278,egaa1242,language,atla1278/volt1241
egyp1253,Egyptian Arabic,Africa,31.0,31.0,egyp1253,,NB_egyp1253.tsv,Afro-Asiatic,afro1255,egyp1253,language,afro1255/semi1276/west2786/cent2236/arab1394/arab1395/egyp1251/egyp1254
eipo1242,Eipomek,Papunesia,-4.33691,140.045,eipo1242,,ER_eipo1242.tsv,Nuclear Trans New Guinea,nucl1709,eipo1242,language,nucl1709/mekk1240/east2504
ekar1243,Ekari,Papunesia,-3.88974,136.018,ekar1243,,HH_ekar1243.tsv,Nuclear Trans New Guinea,nucl1709,ekar1243,language,nucl1709/pani1259
elem1253,Eleme,Africa,4.72964,7.267,elem1253,,RHE_elem1253.tsv,Atlantic-Congo,atla1278,elem1253,language,atla1278/volt1241/benu1247/delt1251/ogon1240/west2469
elip1238,Elip,Africa,4.45694,11.193,elip1238,,JV_elip1238.tsv,Atlantic-Congo,atla1278,elip1238,language,atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/mbam1254/mbam1252/nucl1802/bati1255/mbur1240/nucl1746/mmal1234/elip1240
elmo1238,El Molo,Africa,2.79312,36.7619,elmo1238,,EJ_elmo1238.tsv,Afro-Asiatic,afro1255,elmo1238,language,afro1255/cush1243/east2699/lowl1267/sout3055/main1283/omot1245/west2723
elna1235,El Nayar Cora,North America,22.4099,-104.467,elna1235,,RHE_elna1235.tsv,Uto-Aztecan,utoa1244,elna1235,language,utoa1244/sout3136/cora1261/cora1259/cora1260
emae1237,Emae,Papunesia,-17.052,168.399,emae1237,,SPE_emae1237.tsv,Austronesian,aust1307,emae1237,language,aust1307/mala1545/cent2237/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/vanu1245
emai1242,Emai,Africa,7.09089,5.84494,emai1242,,EJ_emai1242.tsv,Atlantic-Congo,atla1278,emai1241,dialect,atla1278/volt1241/benu1247/akpe1249/edoi1239/nort3182/cent2259/emai1243/emai1241
embe1260,Emberá-Catío,South America,7.52721,-76.7476,embe1260,,RHE_embe1260.tsv,Chocoan,choc1280,embe1260,language,choc1280/embe1258/atra1235
embe1262,Emberá-Chamí,South America,4.8791,-76.0749,embe1262,,RHE_embe1262.tsv,Chocoan,choc1280,embe1262,language,choc1280/embe1258/sanj1278/uppe1440
enap1235,Panare,South America,6.95035,-65.8483,enap1235,,MM_enap1235.tsv,Cariban,cari1283,enap1235,language,cari1283/vene1261/pemo1246
